movieId,title,genres,imdbId,tmdbId,Release Date,Rate,Total Votes
1760.0,Spice World,Comedy,120185,6116.0,1997.0,1.8059248006076718,2633.0
1762.0,Deep Rising,Action|Horror|Sci-Fi,118956,9457.0,1998.0,2.7582614942528734,1392.0
1769.0,"Replacement Killers, The",Action|Crime|Thriller,120008,11702.0,1998.0,3.0893700787401577,2540.0
1772.0,Blues Brothers 2000,Action|Comedy|Musical,118747,11568.0,1998.0,2.546299671892089,2743.0
1777.0,"Wedding Singer, The",Comedy|Romance,120888,11003.0,1998.0,3.391284174459276,14009.0
1779.0,Sphere,Sci-Fi|Thriller,120184,10153.0,1998.0,2.8675073698001965,6106.0
1783.0,Palmetto,Crime|Drama|Mystery|Romance|Thriller,120782,30949.0,1998.0,2.855859709153122,1169.0
1784.0,As Good as It Gets,Comedy|Drama|Romance,119822,2898.0,1997.0,3.7748541801685027,23145.0
1785.0,King of New York,Crime|Thriller,99939,9558.0,1990.0,3.458498023715415,1265.0
1788.0,Men with Guns,Action|Drama,119656,320011.0,1997.0,3.7953451043338684,623.0
1792.0,U.S. Marshals,Action|Crime|Thriller,120873,11808.0,1998.0,3.2210176041219407,4658.0
1794.0,Love and Death on Long Island,Comedy|Drama,119574,47452.0,1997.0,3.5145190562613435,1102.0
1797.0,Everest,Documentary|IMAX,120661,21736.0,1998.0,3.8860869565217393,1725.0
1799.0,Suicide Kings,Comedy|Crime|Drama|Mystery|Thriller,120241,10668.0,1997.0,3.5229293401965376,2137.0
1801.0,"Man in the Iron Mask, The",Action|Adventure|Drama,120744,9313.0,1998.0,3.101360103626943,6176.0
1804.0,"Newton Boys, The",Crime|Drama,120769,42807.0,1998.0,2.931756756756757,740.0
1805.0,Wild Things,Crime|Drama|Mystery|Thriller,120890,617.0,1998.0,3.2063706303144826,7409.0
1806.0,Paulie,Adventure|Children|Comedy,125454,36568.0,1998.0,2.843444227005871,1022.0
1809.0,Fireworks (Hana-bi),Crime|Drama,119250,5910.0,1997.0,3.9525345622119814,1085.0
1810.0,Primary Colors,Comedy|Drama,119942,9440.0,1998.0,3.4711328976034856,3672.0
1816.0,Two Girls and a Guy,Comedy|Drama,124179,32456.0,1997.0,2.8069908814589666,658.0
1821.0,"Object of My Affection, The",Comedy|Romance,120772,17127.0,1998.0,3.1509186351706036,1524.0
1827.0,"Big One, The",Comedy|Documentary,124295,1774.0,1997.0,3.7349336057201232,979.0
1831.0,Lost in Space,Action|Adventure|Sci-Fi,120738,2157.0,1998.0,2.5775415644589805,7338.0
1833.0,Mercury Rising,Action|Drama|Thriller,120749,8838.0,1998.0,3.028363047001621,2468.0
1834.0,"Spanish Prisoner, The",Crime|Drama|Mystery|Thriller,120176,29193.0,1997.0,3.8734825041656737,4201.0
1835.0,City of Angels,Drama|Fantasy|Romance,120632,795.0,1998.0,3.245164960182025,5274.0
1836.0,"Last Days of Disco, The",Comedy|Drama,120728,16980.0,1998.0,3.3051948051948052,1463.0
1840.0,He Got Game,Drama,124718,9469.0,1998.0,3.3635490070467653,1561.0
1841.0,"Gingerbread Man, The",Drama|Thriller,119196,12488.0,1998.0,2.9379509379509376,693.0
1844.0,Live Flesh (Carne trémula),Drama|Romance,118819,267.0,1997.0,3.7925117004680176,641.0
1845.0,Zero Effect,Comedy|Mystery|Thriller,120906,16148.0,1998.0,3.69510582010582,2268.0
1848.0,"Borrowers, The",Adventure|Children|Comedy|Fantasy,118755,9449.0,1997.0,3.0095676824946844,1411.0
1855.0,Krippendorf's Tribe,Comedy,120725,31220.0,1998.0,2.2890835579514826,742.0
1856.0,Kurt & Courtney,Documentary,138563,13907.0,1998.0,3.065180102915952,583.0
1858.0,Mr. Nice Guy (Yat goh ho yan),Action|Comedy,117786,10622.0,1997.0,3.1537242472266245,1262.0
1862.0,Species II,Horror|Sci-Fi,120841,10216.0,1998.0,2.1102284011916583,2014.0
1863.0,Major League: Back to the Minors,Comedy,120742,9771.0,1998.0,2.253645833333333,960.0
1866.0,"Big Hit, The",Action|Comedy|Crime,120609,9448.0,1998.0,3.0128285356695867,1598.0
1873.0,"Misérables, Les",Crime|Drama|Romance|War,119683,4415.0,1998.0,3.702054794520549,2774.0
1875.0,Clockwatchers,Comedy,118866,55561.0,1997.0,3.34452479338843,968.0
1876.0,Deep Impact,Drama|Sci-Fi|Thriller,120647,8656.0,1998.0,2.9648551345791185,11666.0
1881.0,Quest for Camelot,Adventure|Animation|Children|Fantasy|Musical,120800,18937.0,1998.0,2.8842794759825328,687.0
1882.0,Godzilla,Action|Sci-Fi|Thriller,120685,929.0,1998.0,2.373144567793439,8017.0
1883.0,Bulworth,Comedy|Drama|Romance,118798,9452.0,1998.0,3.3314127187366624,4686.0
1884.0,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,120669,1878.0,1998.0,3.750595862331967,10489.0
1885.0,"Opposite of Sex, The",Comedy|Drama|Romance,120777,9844.0,1998.0,3.6138088012139606,3954.0
1887.0,Almost Heroes,Adventure|Comedy|Western,119053,14342.0,1998.0,2.5955882352941178,544.0
1888.0,Hope Floats,Comedy|Drama|Romance,119313,9715.0,1998.0,2.934567901234568,2835.0
1889.0,Insomnia,Drama|Mystery|Thriller,119375,26610.0,1997.0,3.5665195460277426,1586.0
1892.0,"Perfect Murder, A",Thriller,120787,1965.0,1998.0,3.3649809160305337,4192.0
1894.0,Six Days Seven Nights,Adventure|Comedy|Romance,120828,6068.0,1998.0,2.8360056829713822,4927.0
1895.0,Can't Hardly Wait,Comedy|Drama|Romance,127723,15037.0,1998.0,3.185578809679529,3058.0
1897.0,High Art,Drama|Romance,139362,37636.0,1998.0,3.5457818930041154,972.0
1900.0,"Children of Heaven, The (Bacheha-Ye Aseman)",Comedy|Drama,118849,21334.0,1997.0,3.987037037037037,810.0
1904.0,Henry Fool,Comedy|Drama,122529,37410.0,1997.0,3.5295454545454548,880.0
1907.0,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,120762,10674.0,1998.0,3.731475645989016,11107.0
1909.0,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,120902,846.0,1998.0,3.338609532138172,11435.0
1911.0,Dr. Dolittle,Comedy,118998,3050.0,1998.0,2.6674366512669745,7143.0
1912.0,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,120780,1389.0,1998.0,3.676189835977413,7438.0
1913.0,Picnic at Hanging Rock,Drama|Mystery,73540,11020.0,1975.0,3.741576242147344,1751.0
1914.0,Smoke Signals,Comedy|Drama,120321,20862.0,1998.0,3.8159680638722553,2505.0
1916.0,Buffalo '66 (a.k.a. Buffalo 66),Drama|Romance,118789,9464.0,1998.0,3.634565075212557,3058.0
1917.0,Armageddon,Action|Romance|Sci-Fi|Thriller,120591,95.0,1998.0,2.993030744122448,22671.0
1918.0,Lethal Weapon 4,Action|Comedy|Crime|Thriller,122151,944.0,1998.0,3.1185075980948063,8818.0
1919.0,Madeline,Children|Comedy,123987,35680.0,1998.0,3.137037037037037,810.0
1920.0,Small Soldiers,Animation|Children|Fantasy|War,122718,11551.0,1998.0,2.8227864251084465,3919.0
1921.0,Pi,Drama|Sci-Fi|Thriller,138704,473.0,1998.0,3.728033894885504,9913.0
1923.0,There's Something About Mary,Comedy|Romance,129387,544.0,1998.0,3.5194877505567934,25144.0
1924.0,Plan 9 from Outer Space,Horror|Sci-Fi,52077,10513.0,1959.0,2.613348416289593,2210.0
1927.0,All Quiet on the Western Front,Action|Drama|War,20629,143.0,1930.0,3.948364209696492,2537.0
1929.0,Grand Hotel,Drama|Romance,22958,33680.0,1932.0,3.707201086956522,736.0
1931.0,Mutiny on the Bounty,Adventure|Drama,26752,12311.0,1935.0,3.899442896935933,1795.0
1934.0,You Can't Take It with You,Comedy|Romance,30993,34106.0,1938.0,3.918918918918919,888.0
1935.0,How Green Was My Valley,Drama|Musical|Romance,33729,43266.0,1941.0,3.8285870755750273,913.0
1936.0,Mrs. Miniver,Drama|War,35093,27367.0,1942.0,3.764957264957265,702.0
1937.0,Going My Way,Comedy|Drama|Musical,36872,17661.0,1944.0,3.5593220338983054,531.0
1938.0,"Lost Weekend, The",Drama,37884,28580.0,1945.0,3.850262697022767,1142.0
1939.0,"Best Years of Our Lives, The",Drama|War,36868,887.0,1946.0,4.077005923532578,1857.0
1940.0,Gentleman's Agreement,Drama,39416,33667.0,1947.0,3.754062038404727,677.0
1941.0,Hamlet,Drama,40416,23383.0,1948.0,3.7647427854454203,797.0
1942.0,All the King's Men,Drama,41113,25430.0,1949.0,3.8978310502283104,876.0
1943.0,"Greatest Show on Earth, The",Drama,44672,27191.0,1952.0,3.2001992031872515,502.0
1944.0,From Here to Eternity,Drama|Romance|War,45793,11426.0,1953.0,3.9286735788344656,2797.0
1945.0,On the Waterfront,Crime|Drama,47296,654.0,1954.0,4.127636054421768,5880.0
1946.0,Marty,Drama|Romance,48356,15919.0,1955.0,3.902931854199683,1262.0
1947.0,West Side Story,Drama|Musical|Romance,55614,1725.0,1961.0,3.752076752076752,8547.0
1948.0,Tom Jones,Adventure|Comedy|Romance,57590,5769.0,1963.0,3.760146103896104,1232.0
1949.0,"Man for All Seasons, A",Drama,60665,874.0,1966.0,4.104893410852713,2064.0
1950.0,In the Heat of the Night,Drama|Mystery,61811,10633.0,1967.0,4.048539518900344,3492.0
1951.0,Oliver!,Drama|Musical,63385,17917.0,1968.0,3.6686580882352944,2176.0
1952.0,Midnight Cowboy,Drama,64665,3116.0,1969.0,3.981232405380044,6394.0
1953.0,"French Connection, The",Action|Crime|Thriller,67116,1051.0,1971.0,3.940030334850076,8571.0
1954.0,Rocky,Drama,75148,1366.0,1976.0,3.7286913346731287,16918.0
1955.0,Kramer vs. Kramer,Drama,79417,12102.0,1979.0,3.7211194918618498,5038.0
1956.0,Ordinary People,Drama,81283,16619.0,1980.0,3.882855766915483,4153.0
1957.0,Chariots of Fire,Drama,82158,9443.0,1981.0,3.715008025682183,6230.0
1958.0,Terms of Endearment,Comedy|Drama,86425,11050.0,1983.0,3.6366883799117455,4759.0
1959.0,Out of Africa,Drama|Romance,89755,606.0,1985.0,3.634788998530338,4763.0
1960.0,"Last Emperor, The",Drama,93389,746.0,1987.0,3.846855532482944,6742.0
1961.0,Rain Man,Drama,95953,380.0,1988.0,3.900244489986697,27813.0
1962.0,Driving Miss Daisy,Drama,97239,403.0,1989.0,3.699016904447909,8341.0
1963.0,Take the Money and Run,Comedy|Crime,65063,11485.0,1969.0,3.903155127081508,2282.0
1964.0,Klute,Drama|Mystery,67309,466.0,1971.0,3.783704039945529,2203.0
1965.0,Repo Man,Comedy|Sci-Fi,87995,13820.0,1984.0,3.593611584327087,5870.0
1966.0,Metropolitan,Comedy,100142,15389.0,1990.0,3.8001887979861535,1589.0
1967.0,Labyrinth,Adventure|Fantasy|Musical,91369,13597.0,1986.0,3.642556818181818,8800.0
1968.0,"Breakfast Club, The",Comedy|Drama,88847,2108.0,1985.0,3.8347800805748222,24077.0
1969.0,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,89686,10014.0,1985.0,2.4517195767195767,2268.0
1970.0,"Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,93629,10072.0,1987.0,2.7763007975693124,2633.0
1971.0,"Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,95742,10131.0,1988.0,2.4621128318584065,1808.0
1972.0,"Nightmare on Elm Street 5: The Dream Child, A",Horror,97981,10160.0,1989.0,2.248459958932238,1461.0
1973.0,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,101917,11284.0,1991.0,2.3230277185501067,1407.0
1974.0,Friday the 13th,Horror|Mystery|Thriller,80761,4488.0,1980.0,2.919573643410853,4128.0
1975.0,Friday the 13th Part 2,Horror,82418,9725.0,1981.0,2.498318385650224,1784.0
1976.0,Friday the 13th Part 3: 3D,Horror,83972,9728.0,1982.0,2.207837648705389,1429.0
1977.0,Friday the 13th Part IV: The Final Chapter,Horror,87298,9730.0,1984.0,2.2935026138909635,1339.0
1978.0,Friday the 13th Part V: A New Beginning,Horror,89173,9731.0,1985.0,2.0431937172774868,1146.0
1979.0,Friday the 13th Part VI: Jason Lives,Horror,91080,10225.0,1986.0,2.2134244372990355,1244.0
1980.0,Friday the 13th Part VII: The New Blood,Horror,95179,10281.0,1988.0,2.0465983224603916,1073.0
1981.0,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,97388,10283.0,1989.0,1.826860841423948,1236.0
1982.0,Halloween,Horror,77651,948.0,1978.0,3.5706573732403992,7317.0
1983.0,Halloween II,Horror,82495,11281.0,1981.0,2.8278781038374716,1772.0
1984.0,Halloween III: Season of the Witch,Horror,85636,10676.0,1982.0,2.0182060390763765,1126.0
1985.0,Halloween 4: The Return of Michael Myers,Horror,95271,11357.0,1988.0,2.4,1040.0
1986.0,Halloween 5: The Revenge of Michael Myers,Horror,97474,11361.0,1989.0,2.1842379958246347,958.0
1987.0,Prom Night,Horror,81383,36599.0,1980.0,2.4790996784565915,622.0
1991.0,Child's Play,Horror|Thriller,94862,10585.0,1988.0,2.847800700661736,2569.0
1992.0,Child's Play 2,Horror|Thriller,99253,11186.0,1990.0,2.3334683954619124,1234.0
1993.0,Child's Play 3,Comedy|Horror|Thriller,103956,11187.0,1991.0,2.052947052947053,1001.0
1994.0,Poltergeist,Horror|Thriller,84516,609.0,1982.0,3.5221202003338896,9584.0
1995.0,Poltergeist II: The Other Side,Horror|Thriller,91778,11133.0,1986.0,2.495538778311599,1457.0
1996.0,Poltergeist III,Horror|Thriller,95889,10306.0,1988.0,2.014044943820225,1068.0
1997.0,"Exorcist, The",Horror|Mystery,70047,9552.0,1973.0,3.7448006932409013,15002.0
1998.0,Exorcist II: The Heretic,Horror,76009,11586.0,1977.0,1.9019114688128769,994.0
1999.0,"Exorcist III, The",Horror,99528,11587.0,1990.0,2.686024551463645,1059.0
2000.0,Lethal Weapon,Action|Comedy|Crime|Drama,93409,941.0,1987.0,3.6939944060372585,18949.0
2001.0,Lethal Weapon 2,Action|Comedy|Crime|Drama,97733,942.0,1989.0,3.342348835444959,13181.0
2002.0,Lethal Weapon 3,Action|Comedy|Crime|Drama,104714,943.0,1992.0,3.2151442307692317,9152.0
2003.0,Gremlins,Comedy|Horror,87363,927.0,1984.0,3.2842372881355937,11800.0
2004.0,Gremlins 2: The New Batch,Comedy|Horror,99700,928.0,1990.0,2.7547619047619047,4620.0
2005.0,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,89218,9340.0,1985.0,3.641724312468365,11854.0
2006.0,"Mask of Zorro, The",Action|Comedy|Romance,120746,9342.0,1998.0,3.2816606498194947,13850.0
2009.0,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,70723,12101.0,1973.0,3.4941916747337856,4132.0
2010.0,Metropolis,Drama|Sci-Fi,17136,19.0,1927.0,3.9765444334324416,6054.0
2011.0,Back to the Future Part II,Adventure|Comedy|Sci-Fi,96874,165.0,1989.0,3.554849934754241,22990.0
2012.0,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,99088,196.0,1990.0,3.337278917782552,21881.0
2013.0,"Poseidon Adventure, The",Action|Adventure|Drama,69113,551.0,1972.0,3.311169102296452,4790.0
2014.0,Freaky Friday,Children|Comedy|Fantasy,76054,16084.0,1977.0,3.0823429541595924,1767.0
2015.0,"Absent-Minded Professor, The",Children|Comedy|Fantasy,54594,17984.0,1961.0,3.3677614520311154,2314.0
2016.0,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,78790,22328.0,1979.0,2.6186868686868685,792.0
2017.0,Babes in Toyland,Children|Fantasy|Musical,54649,32611.0,1961.0,2.9671689989235737,929.0
2018.0,Bambi,Animation|Children|Drama,34492,3170.0,1942.0,3.5003770739064857,7956.0
2019.0,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,47478,346.0,1954.0,4.25476920775043,13367.0
2020.0,Dangerous Liaisons,Drama|Romance,94947,859.0,1988.0,3.884274250316768,7103.0
2021.0,Dune,Adventure|Sci-Fi,87182,841.0,1984.0,3.310567296996663,8990.0
2022.0,"Last Temptation of Christ, The",Drama,95497,11051.0,1988.0,3.6317144959529055,2718.0
2023.0,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,99674,242.0,1990.0,3.4331910858226653,10545.0
2024.0,"Rapture, The",Drama|Mystery,102757,1411.0,1991.0,3.2958776595744683,752.0
2025.0,Lolita,Drama|Romance,119558,9769.0,1997.0,3.4626644039032675,2357.0
2026.0,Disturbing Behavior,Horror|Thriller,134619,9424.0,1998.0,2.641673931996513,1147.0
2027.0,Jane Austen's Mafia!,Comedy|Crime,120741,9835.0,1998.0,2.4724724724724725,999.0
2028.0,Saving Private Ryan,Action|Drama|War,120815,857.0,1998.0,4.044107902443195,46783.0
2033.0,"Black Cauldron, The",Adventure|Animation|Children|Fantasy,88814,10957.0,1985.0,3.1972059779077324,1539.0
2034.0,"Black Hole, The",Children|Sci-Fi,78869,9570.0,1979.0,2.828896418199419,2066.0
2036.0,Blank Check,Children|Comedy,109287,13962.0,1994.0,2.342857142857143,1085.0
2038.0,"Cat from Outer Space, The",Children|Comedy|Sci-Fi,77305,19378.0,1978.0,2.8814523184601923,1143.0
2040.0,"Computer Wore Tennis Shoes, The",Children|Comedy,65566,29228.0,1969.0,2.8943196829590487,757.0
2041.0,Condorman,Action|Adventure|Children|Comedy,82199,19379.0,1981.0,2.6979166666666665,768.0
2042.0,D2: The Mighty Ducks,Children|Comedy,109520,11164.0,1994.0,2.65929203539823,2373.0
2043.0,Darby O'Gill and the Little People,Adventure|Children|Fantasy,52722,18887.0,1959.0,3.3047711781888998,1027.0
2046.0,Flight of the Navigator,Adventure|Children|Sci-Fi,91059,10122.0,1986.0,3.4337848766680144,4946.0
2048.0,"Great Mouse Detective, The",Action|Animation|Children|Crime,91149,9994.0,1986.0,3.4864,1875.0
2050.0,Herbie Goes Bananas,Adventure|Children|Comedy,80861,12129.0,1980.0,2.501577287066246,951.0
2051.0,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,76137,14140.0,1977.0,2.5768772348033373,839.0
2052.0,Hocus Pocus,Children|Comedy|Fantasy|Horror,107120,10439.0,1993.0,3.0800647715005396,2779.0
2053.0,"Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,104437,11158.0,1992.0,2.126488095238096,4368.0
2054.0,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0,1989.0,2.7187422321650505,16092.0
2057.0,"Incredible Journey, The",Adventure|Children,57180,37969.0,1963.0,3.3570412517780936,703.0
2058.0,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,120768,9631.0,1998.0,3.593673287212676,8962.0
2059.0,"Parent Trap, The",Children|Comedy|Romance,120783,9820.0,1998.0,3.2688172043010755,3813.0
2060.0,BASEketball,Comedy,131857,14013.0,1998.0,3.0303260045489013,2638.0
2064.0,Roger & Me,Documentary,98213,1779.0,1989.0,3.8783705421861407,6898.0
2065.0,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,89853,10849.0,1985.0,3.6875161207118894,3877.0
2066.0,Out of the Past,Film-Noir,39689,678.0,1947.0,4.080711920529802,1208.0
2067.0,Doctor Zhivago,Drama|Romance|War,59113,907.0,1965.0,3.9281485468245427,5574.0
2068.0,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,83922,5961.0,1982.0,3.975735673722253,1937.0
2069.0,"Trip to Bountiful, The",Drama,90203,47908.0,1985.0,3.7973760932944614,1029.0
2070.0,Tender Mercies,Drama|Romance|Western,86423,42121.0,1983.0,3.946560196560197,1628.0
2071.0,And the Band Played On,Drama,106273,2887.0,1993.0,3.8119658119658117,1287.0
2072.0,"'burbs, The",Comedy,96734,11974.0,1989.0,3.1149096385542165,3320.0
2073.0,Fandango,Comedy,89126,20348.0,1985.0,3.4568661971830985,568.0
2075.0,Mephisto,Drama|War,82736,11911.0,1981.0,3.75089605734767,558.0
2076.0,Blue Velvet,Drama|Mystery|Thriller,90756,793.0,1986.0,3.849827621172176,9862.0
2077.0,"Journey of Natty Gann, The",Adventure|Children,89385,35144.0,1985.0,3.4932920536635708,969.0
2078.0,"Jungle Book, The",Animation|Children|Comedy|Musical,61852,9325.0,1967.0,3.650268603263032,10052.0
2080.0,Lady and the Tramp,Animation|Children|Comedy|Romance,48280,10340.0,1955.0,3.5835058336469703,10628.0
2081.0,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,97757,10144.0,1989.0,3.5317596566523606,15145.0
2082.0,"Mighty Ducks, The",Children|Comedy,104868,10414.0,1992.0,2.885437541750167,4491.0
2083.0,"Muppet Christmas Carol, The",Children|Comedy|Musical,104940,10437.0,1992.0,3.590921866216976,3558.0
2084.0,Newsies,Children|Musical,104990,15300.0,1992.0,3.1878097125867195,1009.0
2085.0,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,55254,12230.0,1961.0,3.4367939112855272,8409.0
2087.0,Peter Pan,Animation|Children|Fantasy|Musical,46183,10693.0,1953.0,3.5656790770844258,7628.0
2088.0,Popeye,Adventure|Comedy|Musical,81353,11335.0,1980.0,2.5539083557951483,3339.0
2089.0,"Rescuers Down Under, The",Adventure|Animation|Children,100477,11135.0,1990.0,3.309047237790232,2498.0
2090.0,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,76618,11319.0,1977.0,3.461550785004806,3121.0
2091.0,Return from Witch Mountain,Children|Sci-Fi,78158,14822.0,1978.0,2.9010082493125573,1091.0
2093.0,Return to Oz,Adventure|Children|Fantasy,89908,13155.0,1985.0,2.9699627857522595,1881.0
2094.0,"Rocketeer, The",Action|Adventure|Sci-Fi,102803,10249.0,1991.0,3.0642526964560863,6490.0
2095.0,"Shaggy D.A., The",Children|Comedy,75200,15943.0,1976.0,2.8103217158176945,746.0
2096.0,Sleeping Beauty,Animation|Children|Musical,53285,10882.0,1959.0,3.5712149266486257,7021.0
2097.0,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,86336,24808.0,1983.0,3.4052388289676427,1298.0
2099.0,Song of the South,Adventure|Animation|Children|Musical,38969,13850.0,1946.0,3.573551263001486,1346.0
2100.0,Splash,Comedy|Fantasy|Romance,88161,2619.0,1984.0,3.2198368590892787,11156.0
2102.0,Steamboat Willie,Animation|Children|Comedy|Musical,19422,53565.0,1928.0,3.4453978159126364,1282.0
2105.0,Tron,Action|Adventure|Sci-Fi,84827,97.0,1982.0,3.324559696409458,10277.0
2106.0,Swing Kids,Drama|War,108265,10419.0,1993.0,3.337395543175488,1436.0
2107.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,120694,11675.0,1998.0,2.5279927173418297,2197.0
2108.0,L.A. Story,Comedy|Romance,102250,2107.0,1991.0,3.6083717357910894,6510.0
2109.0,"Jerk, The",Comedy,79367,6471.0,1979.0,3.632688420444701,6926.0
2110.0,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,83798,9442.0,1982.0,3.2824207492795385,2429.0
2111.0,"Man with Two Brains, The",Comedy,85894,11591.0,1983.0,3.22948898265354,2133.0
2112.0,Grand Canyon,Crime|Drama,101969,13697.0,1991.0,3.3931020572811623,2479.0
2113.0,Graveyard Shift (Stephen King's Graveyard Shift),Horror|Thriller,99697,19158.0,1990.0,2.1742125984251968,508.0
2114.0,"Outsiders, The",Drama,86066,227.0,1983.0,3.586023142509135,3284.0
2115.0,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,87469,87.0,1984.0,3.6959392742532713,24306.0
2116.0,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,77869,123.0,1978.0,3.207336846372112,4934.0
2117.0,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,87803,9314.0,1984.0,3.6340070298769773,3414.0
2118.0,"Dead Zone, The",Thriller,85407,11336.0,1983.0,3.638596004439512,3604.0
2119.0,Maximum Overdrive,Horror,91499,9980.0,1986.0,2.3663793103448274,1276.0
2120.0,Needful Things,Drama|Horror,107665,10657.0,1993.0,2.9373376623376624,1540.0
2121.0,Cujo,Horror|Thriller,85382,10489.0,1983.0,2.7640247040658776,1943.0
2122.0,Children of the Corn,Horror|Thriller,87050,10823.0,1984.0,2.638095238095238,2520.0
2123.0,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,96787,11497.0,1989.0,3.0442727957799547,2654.0
2124.0,"Addams Family, The",Children|Comedy|Fantasy,101272,2907.0,1991.0,3.2275993972412205,8627.0
2125.0,Ever After: A Cinderella Story,Comedy|Drama|Romance,120631,9454.0,1998.0,3.6524786324786334,5850.0
2126.0,Snake Eyes,Action|Crime|Mystery|Thriller,120832,8688.0,1998.0,2.8037217545414266,4514.0
2130.0,Atlantic City,Crime|Drama|Romance,80388,23954.0,1980.0,3.8178947368421055,1900.0
2131.0,Autumn Sonata (Höstsonaten),Drama,77711,12761.0,1978.0,3.962328767123288,584.0
2132.0,Who's Afraid of Virginia Woolf?,Drama,61184,396.0,1966.0,4.029346092503987,3135.0
2133.0,Adventures in Babysitting,Adventure|Comedy,92513,14367.0,1987.0,3.23621157323689,4424.0
2134.0,Weird Science,Comedy|Fantasy|Sci-Fi,90305,11814.0,1985.0,3.2930455232655804,5953.0
2135.0,Doctor Dolittle,Adventure|Children|Musical,61584,16081.0,1967.0,3.042958820538892,1967.0
2136.0,"Nutty Professor, The",Comedy|Sci-Fi,57372,18331.0,1963.0,2.855124340617935,2654.0
2137.0,Charlotte's Web,Animation|Children,70016,15171.0,1973.0,3.559250413374977,5443.0
2138.0,Watership Down,Adventure|Animation|Children|Drama|Fantasy,78480,11837.0,1978.0,3.697162604583485,2749.0
2139.0,"Secret of NIMH, The",Adventure|Animation|Children|Drama,84649,11704.0,1982.0,3.72747893713545,4629.0
2140.0,"Dark Crystal, The",Adventure|Fantasy,83791,11639.0,1982.0,3.5964185572266123,7846.0
2141.0,"American Tail, An",Adventure|Animation|Children|Comedy,90633,4978.0,1986.0,3.369588981198076,4574.0
2142.0,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,101329,10380.0,1991.0,3.030518586507572,2179.0
2143.0,Legend,Adventure|Fantasy|Romance,89469,11976.0,1985.0,3.2754061803122014,3139.0
2144.0,Sixteen Candles,Comedy|Romance,88128,15144.0,1984.0,3.6323874427438274,8951.0
2145.0,Pretty in Pink,Comedy|Drama|Romance,91790,11522.0,1986.0,3.3693189862664594,7063.0
2146.0,St. Elmo's Fire,Drama|Romance,90060,11557.0,1985.0,3.164657980456026,3070.0
2147.0,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,90848,13853.0,1986.0,2.59045643153527,1205.0
2148.0,House,Comedy|Fantasy|Horror,91223,11415.0,1986.0,2.9679144385026737,1122.0
2149.0,House II: The Second Story,Comedy|Fantasy|Horror,93220,37530.0,1987.0,2.3256735340729,631.0
2150.0,"Gods Must Be Crazy, The",Adventure|Comedy,80801,8393.0,1980.0,3.6504109257916366,8274.0
2151.0,"Gods Must Be Crazy II, The",Comedy,97443,11937.0,1989.0,3.1498327759197324,1495.0
2152.0,Air Bud: Golden Receiver,Children|Comedy,140796,21661.0,1998.0,1.9963924963924964,693.0
2153.0,"Avengers, The",Action|Adventure,118661,9320.0,1998.0,2.0690902169775414,2627.0
2154.0,How Stella Got Her Groove Back,Drama|Romance,120703,33644.0,1998.0,2.6762376237623764,1010.0
2155.0,"Slums of Beverly Hills, The",Comedy|Drama,120831,14662.0,1998.0,3.4139110604332954,1754.0
2159.0,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,99763,10692.0,1986.0,3.4149453219927097,1646.0
